age,income,visits,rating,engagement,location,product_type,season,target
30.0,49118.0,6.0,3.508662714243278,25.08,Suburban,D,Summer,5774.57
44.0,30000.0,10.0,4.128486812187347,18.49,Rural,B,Autumn,6334.9
53.0,30000.0,8.0,4.5982589725211085,25.15,Suburban,A,Summer,6214.2
18.0,35108.0,7.0,3.832318754812566,22.91,Rural,A,Winter,5720.62
36.0,31351.0,9.0,,52.96,Suburban,C,Winter,8376.06
18.0,68372.0,11.0,5.0,44.86,Urban,C,Spring,8871.63
64.0,157796.0,15.0,3.787594070148638,37.08,Urban,B,Winter,7316.48
29.0,89133.0,8.0,3.1449332997193196,36.79,Suburban,D,Summer,6262.4
44.0,34060.0,,3.354982418650904,43.15,Urban,A,Spring,6946.97
35.0,42311.0,7.0,3.9703608629443248,24.29,Suburban,D,Spring,5641.87
25.0,46647.0,8.0,3.3723192749988904,43.36,Suburban,C,Spring,8225.5
24.0,72737.0,9.0,3.6707600375530585,32.02,Urban,C,Winter,7829.28
54.0,131351.0,3.0,3.4413517045187603,7.85,Urban,B,Autumn,5707.2
46.0,47396.0,9.0,2.9549888981866883,32.07,Rural,B,Summer,7131.15
58.0,129235.0,7.0,3.106388214190832,18.0,Rural,A,Winter,5307.98
36.0,171434.0,10.0,3.3238429634414413,41.83,Suburban,A,Autumn,6512.07
38.0,50264.0,8.0,2.8806053866177277,17.42,Urban,A,Autumn,5567.48
32.0,49621.0,6.0,4.326299866652733,8.49,Urban,C,Winter,6519.97
32.0,49996.0,7.0,2.8428596482925563,17.26,Urban,D,Winter,5139.65
22.0,61774.0,17.0,3.5985081153864162,66.78,Suburban,D,Summer,7403.95
36.0,50057.0,2.0,4.319866212802391,15.4,Suburban,C,Winter,6720.62
26.0,93161.0,9.0,3.4111884173744977,28.79,Urban,B,Autumn,7037.85
40.0,30000.0,7.0,2.8824540766724116,26.77,Rural,A,Spring,5988.47
37.0,45830.0,10.0,4.12064545996878,12.38,Urban,D,Autumn,5108.84
38.0,70586.0,12.0,3.768652807058936,57.2,Urban,C,Autumn,8889.65
55.0,92507.0,8.0,4.3356785408504805,60.45,Suburban,B,Spring,8183.54
35.0,179448.0,8.0,3.840758652380345,,Urban,A,Summer,7491.07
44.0,31429.0,5.0,4.820730985944556,29.68,Urban,B,Autumn,7231.62
60.0,43217.0,10.0,3.0692001525547927,41.61,Suburban,B,Autumn,7191.48
51.0,30000.0,11.0,2.770289963508496,18.54,Suburban,A,Summer,5579.69
49.0,34374.0,13.0,3.6812875655870885,74.42,Rural,B,Winter,8290.84
31.0,30000.0,6.0,4.162738212608861,32.66,Suburban,B,Spring,7121.81
38.0,46136.0,12.0,3.6163677475056004,25.54,Suburban,C,Autumn,7299.7
19.0,53413.0,8.0,3.410844361817431,14.06,Urban,A,Autumn,5481.99
41.0,75715.0,6.0,4.969302149470437,56.14,Rural,C,Spring,9005.64
38.0,51570.0,9.0,4.683809099224377,33.78,Urban,A,Summer,6936.15
35.0,75733.0,11.0,3.8691581752479562,39.13,Urban,B,Winter,7365.16
47.0,63388.0,4.0,4.096574503173418,29.04,Urban,B,Autumn,7078.03
21.0,35715.0,7.0,4.982975905567458,41.2,Urban,A,Winter,6935.78
55.0,30000.0,8.0,4.087961314473344,34.6,Suburban,A,Spring,6417.41
46.0,80165.0,3.0,3.115296822292317,48.57,Suburban,C,Summer,8473.66
34.0,136387.0,4.0,3.9739801854033443,61.55,Rural,D,Winter,6965.72
33.0,200000.0,9.0,4.562764182666981,21.29,Rural,D,Summer,5864.42
41.0,95581.0,,3.28316367488669,31.8,Urban,A,Summer,6631.07
53.0,124089.0,7.0,5.0,23.97,Urban,B,Autumn,7020.28
36.0,75413.0,2.0,2.686746665391305,29.2,Urban,B,Winter,6777.39
37.0,69634.0,7.0,3.346786552778993,29.72,Suburban,C,Summer,7748.35
35.0,63291.0,7.0,3.6273297560676037,59.53,Rural,C,Summer,9031.62
56.0,56789.0,11.0,2.7223737805793227,44.89,Urban,A,Autumn,6813.71
31.0,81108.0,8.0,3.1644051721835957,17.08,Rural,B,Winter,6022.83
35.0,46152.0,6.0,3.3686230901870844,25.44,Suburban,A,Autumn,5771.66
53.0,55619.0,9.0,4.6831223973928,20.95,Urban,A,Autumn,6038.17
37.0,33224.0,7.0,4.103679182521876,11.89,Urban,C,Winter,6731.86
49.0,75922.0,11.0,3.278079379306594,27.6,Urban,B,Spring,7032.11
24.0,37066.0,5.0,4.287266605354975,44.1,Urban,B,Summer,8087.74
33.0,60893.0,3.0,3.920822093230475,24.83,Rural,A,Autumn,5939.73
53.0,76899.0,5.0,4.426541651900136,2.54,Suburban,C,Autumn,5689.06
27.0,80254.0,15.0,3.8239169700820392,8.2,Rural,C,Summer,6661.65
33.0,88058.0,12.0,4.214220706389128,7.74,Rural,C,Autumn,6379.9
38.0,53818.0,3.0,4.098540484797792,41.84,Suburban,D,Spring,6425.64
23.0,76346.0,11.0,3.702014112512319,19.08,Suburban,B,Winter,6138.55
30.0,46943.0,6.0,4.080266747585875,35.51,Suburban,C,Spring,7996.09
36.0,30000.0,8.0,4.436933804460412,31.34,Suburban,C,Winter,7569.91
36.0,78054.0,6.0,3.7536676091635703,39.22,Rural,A,Spring,6687.87
50.0,69511.0,6.0,3.6685924276628255,38.67,Rural,C,Autumn,7987.62
53.0,99376.0,3.0,3.5754884444970996,26.61,Suburban,C,Spring,7493.0
25.0,59122.0,8.0,4.830326400885906,13.58,Rural,B,Winter,6082.27
36.0,30000.0,7.0,2.5188950283508813,40.69,Urban,A,Winter,6487.49
43.0,57193.0,6.0,3.51826346263913,,Suburban,C,Summer,7204.92
53.0,93273.0,6.0,3.86262360379134,43.6,Urban,A,Spring,7056.58
44.0,75964.0,8.0,2.720165000489371,16.86,Urban,A,Spring,5648.4
38.0,55638.0,6.0,4.514001308877704,12.5,Rural,D,Winter,4851.2
43.0,30000.0,6.0,3.5022118906821174,19.56,Rural,C,Spring,7190.81
43.0,35846.0,11.0,3.449383286593556,33.97,Urban,B,Spring,7338.4
24.0,76010.0,6.0,3.741601019846023,34.89,Rural,D,Spring,6246.75
37.0,30000.0,8.0,3.1555908069719796,30.36,Urban,C,Winter,7630.99
53.0,51066.0,8.0,2.99510882005585,41.61,Urban,D,Winter,6273.14
33.0,61036.0,13.0,4.201884323251711,36.33,Suburban,A,Summer,6682.59
37.0,106401.0,7.0,2.3707898050373326,32.25,Rural,B,Autumn,6836.82
32.0,81409.0,7.0,4.616139188113225,42.98,Rural,A,Winter,6705.96
18.0,96897.0,6.0,3.487479555429852,68.83,Urban,B,Winter,8400.52
35.0,69628.0,11.0,3.9066680403473715,26.0,Suburban,B,Summer,6909.65
39.0,39234.0,7.0,3.4884025994319967,30.74,Rural,D,Winter,5680.38
29.0,44054.0,10.0,4.13560324847379,24.56,Rural,B,Winter,6581.26
21.0,37559.0,7.0,3.513921736404981,36.92,Suburban,D,Winter,5910.27
24.0,80450.0,3.0,5.0,59.12,Rural,B,Summer,8557.54
44.0,42321.0,3.0,4.62868984099676,26.18,Urban,D,Spring,6126.01
59.0,49168.0,6.0,3.7022622178518567,24.07,Rural,A,Winter,5710.43
52.0,60551.0,9.0,4.124930592921725,21.59,Rural,A,Summer,6046.68
19.0,136033.0,3.0,3.1299674340960952,49.67,Suburban,C,Winter,8184.41
45.0,83164.0,12.0,3.9019882744344754,15.25,Urban,D,Summer,5540.26
27.0,40683.0,7.0,3.2271870532150655,37.47,Rural,D,Spring,6262.07
28.0,64597.0,5.0,3.3651050487628154,17.82,Rural,B,Autumn,6236.44
29.0,136715.0,,4.2428176854859245,33.93,Urban,C,Spring,8279.82
43.0,81437.0,9.0,3.6254765268646714,17.87,Suburban,C,Summer,7162.95
47.0,30000.0,10.0,4.5955934361470385,46.08,Rural,C,Winter,8271.57
34.0,37888.0,9.0,3.6913742816791837,15.51,Rural,D,Winter,4926.18
34.0,36462.0,7.0,4.033506255040523,28.44,Urban,D,Winter,5881.86
41.0,123052.0,7.0,,19.49,Suburban,A,Spring,5785.79
42.0,112211.0,9.0,3.813541142810039,44.42,Suburban,D,Spring,6487.44
49.0,43804.0,15.0,2.9980061186960163,14.08,Urban,A,Summer,5632.62
20.0,43335.0,3.0,3.849871770440206,5.1,Suburban,B,Autumn,5245.84
35.0,61227.0,9.0,3.662005694021435,27.62,Suburban,A,Autumn,5919.65
22.0,62152.0,8.0,3.601663309542979,31.69,Rural,A,Spring,6387.89
34.0,37006.0,8.0,3.80059284812053,32.49,Suburban,B,Summer,7195.82
32.0,52862.0,12.0,3.3456054515435785,57.8,Urban,A,Winter,7220.43
34.0,30000.0,8.0,3.4984065086143854,42.93,Rural,C,Autumn,8147.53
25.0,113115.0,8.0,2.7320161626993746,50.64,Rural,A,Summer,7175.54
18.0,30000.0,7.0,4.788955610939727,41.15,Suburban,B,Spring,7628.94
18.0,30000.0,6.0,5.0,43.52,Urban,C,Autumn,8675.5
33.0,74423.0,8.0,4.628307654149742,15.78,Urban,A,Summer,6029.8
30.0,32259.0,9.0,4.1525685777163535,42.73,Urban,A,Winter,6814.3
27.0,46608.0,5.0,3.369465956089026,20.78,Urban,B,Autumn,6609.12
51.0,61796.0,9.0,2.353719631937321,46.94,Urban,C,Autumn,8341.17
25.0,83923.0,7.0,4.535164453236493,12.44,Suburban,B,Autumn,5990.21
52.0,53608.0,9.0,3.32260430185255,38.36,Rural,C,Summer,8207.52
54.0,145741.0,13.0,3.7180034124492276,38.65,Suburban,C,Autumn,7918.52
18.0,59861.0,11.0,3.390038320865979,35.1,Urban,A,Summer,6848.64
36.0,108597.0,6.0,2.452421178734825,,Rural,A,Summer,6264.77
30.0,68822.0,4.0,4.19606433844009,19.03,Rural,C,Spring,7315.54
18.0,173790.0,12.0,3.5116836008351,37.28,Suburban,D,Autumn,6108.36
18.0,101639.0,12.0,3.535774258025825,58.3,Suburban,D,Winter,6723.47
44.0,61190.0,5.0,3.6091935223297553,30.66,Urban,D,Spring,6171.38
59.0,81995.0,10.0,3.2675296280868023,19.22,Urban,B,Spring,6622.72
46.0,52554.0,10.0,4.011047729930068,21.08,Suburban,A,Autumn,5611.58
39.0,52289.0,7.0,4.368400764436286,7.38,Urban,D,Autumn,4741.68
35.0,31204.0,10.0,3.6244396607036493,21.56,Rural,D,Autumn,5402.5
55.0,39969.0,8.0,3.9151929299013832,10.36,Urban,D,Autumn,4922.36
61.0,167793.0,8.0,3.375967696828487,26.77,Rural,A,Spring,6112.75
28.0,32793.0,6.0,4.273065272375034,47.74,Suburban,A,Autumn,6871.23
18.0,43142.0,6.0,3.6853626945382594,32.35,Rural,B,Summer,7324.04
18.0,57133.0,3.0,3.5156196911439497,28.55,Urban,B,Spring,7184.91
51.0,58093.0,10.0,3.610721892324008,12.69,Urban,D,Winter,4901.79
34.0,72538.0,7.0,4.095599322716741,,Rural,A,Autumn,7384.92
37.0,47356.0,3.0,4.020251014456052,2.11,Suburban,A,Winter,3923.62
18.0,74809.0,6.0,3.2750112193039493,27.25,Suburban,C,Winter,7269.71
26.0,106000.0,10.0,4.804957374806243,20.62,Urban,C,Summer,7883.75
31.0,112794.0,12.0,3.3755551288633163,40.77,Suburban,D,Spring,6316.68
37.0,52378.0,11.0,4.186112531410622,63.46,Urban,D,Summer,7634.89
30.0,81281.0,10.0,4.407809359649965,39.74,Urban,D,Spring,6727.8
23.0,33757.0,1.0,4.236574410977912,49.41,Urban,D,Summer,7226.78
26.0,41737.0,8.0,3.1751996629071373,22.71,Suburban,C,Spring,7278.4
49.0,33294.0,6.0,3.4581633359663,9.12,Suburban,B,Spring,5633.73
38.0,58520.0,4.0,3.7114322481373385,26.15,Urban,D,Spring,5991.62
42.0,38964.0,9.0,,21.09,Suburban,A,Spring,5670.93
24.0,30000.0,8.0,3.28542500156319,17.46,Suburban,B,Autumn,6108.92
18.0,49365.0,9.0,3.453647028307281,42.41,Suburban,B,Winter,7184.73
29.0,30000.0,10.0,4.402697007718738,42.79,Suburban,D,Spring,6542.25
25.0,116261.0,7.0,3.773432608786954,42.96,Rural,D,Spring,6588.89
39.0,45308.0,,3.1621550235871885,45.64,Rural,A,Summer,6967.09
70.0,97994.0,9.0,4.589668730327191,18.86,Suburban,C,Autumn,7167.76
43.0,46815.0,8.0,4.633098288479027,20.21,Suburban,B,Autumn,6425.3
68.0,32943.0,9.0,3.688037052977321,28.82,Urban,A,Autumn,6306.76
42.0,107771.0,7.0,4.054344119182448,11.09,Urban,D,Autumn,5007.49
27.0,62589.0,8.0,4.781446211151928,47.0,Rural,C,Autumn,8548.04
39.0,153807.0,6.0,3.563462443403821,24.57,Rural,D,Autumn,5572.59
56.0,47417.0,5.0,4.0577888439150716,31.6,Urban,A,Winter,6319.09
57.0,47932.0,12.0,4.236378691654828,16.32,Rural,D,Summer,5470.66
28.0,98953.0,4.0,5.0,13.57,Rural,B,Summer,6526.68
38.0,99298.0,7.0,4.039977510603911,46.06,Rural,B,Autumn,7605.31
18.0,64648.0,8.0,4.153954191388523,58.2,Rural,D,Winter,6904.84
45.0,200000.0,8.0,3.3056104790892133,37.05,Urban,C,Spring,8243.76
54.0,52037.0,10.0,4.759816875095396,61.83,Rural,B,Winter,8108.48
35.0,31738.0,3.0,3.69185910138221,41.43,Suburban,A,Winter,6370.1
27.0,36269.0,4.0,2.31329563606156,42.49,Rural,B,Spring,7409.87
39.0,52189.0,5.0,4.014451191298919,21.88,Suburban,A,Winter,5530.59
40.0,127949.0,12.0,2.968123455791783,25.52,Rural,D,Winter,5387.58
36.0,54548.0,5.0,3.0848444244230766,30.5,Urban,A,Winter,6139.3
37.0,131010.0,8.0,3.91621090364751,55.25,Urban,C,Summer,9153.05
33.0,74400.0,8.0,2.9470019392353435,20.39,Urban,A,Winter,5627.81
47.0,102918.0,8.0,4.94995748525404,35.42,Urban,C,Summer,8556.79
44.0,72663.0,5.0,3.6860097749388623,21.74,Rural,D,Winter,5264.38
23.0,72376.0,5.0,3.7768887805685445,61.07,Urban,A,Autumn,7573.57
23.0,87235.0,9.0,3.704135090409085,18.59,Rural,C,Winter,6962.25
32.0,45100.0,3.0,2.84669303235557,68.94,Urban,B,Winter,8261.98
44.0,45349.0,3.0,3.4159479158718065,26.75,Rural,B,Winter,6529.33
37.0,71309.0,6.0,5.0,11.59,Urban,C,Winter,6886.17
27.0,158032.0,8.0,3.152909095090726,13.34,Suburban,B,Summer,6128.07
38.0,30000.0,7.0,3.552009748551492,61.31,Suburban,D,Winter,6735.49
31.0,30000.0,6.0,3.5341033105456816,21.76,Urban,A,Autumn,5911.84
46.0,52477.0,9.0,4.609224748420624,31.76,Urban,A,Winter,6401.49
39.0,100250.0,8.0,3.9677241399077,32.02,Suburban,C,Spring,7808.17
31.0,61432.0,5.0,3.605754963571267,40.45,Rural,B,Winter,7192.73
38.0,33367.0,6.0,3.8131200906345883,52.05,Urban,B,Winter,7821.0
51.0,62289.0,9.0,3.661798109133588,31.52,Urban,C,Winter,7740.89
28.0,30000.0,6.0,5.0,68.74,Rural,B,Winter,8409.99
40.0,81999.0,5.0,3.360341438068822,13.97,Urban,C,Summer,7188.5
34.0,51300.0,6.0,3.188493381684488,34.43,Urban,A,Spring,6603.31
40.0,57468.0,5.0,3.2030789968413966,19.21,Suburban,C,Autumn,6906.51
27.0,74131.0,11.0,3.032783454084768,16.55,Rural,C,Winter,6732.41
36.0,66360.0,3.0,3.8021474945688665,17.44,Suburban,A,Winter,5257.73
48.0,45678.0,7.0,3.877193486682693,14.13,Suburban,B,Winter,5784.53
24.0,100389.0,6.0,4.829312413727565,59.57,Urban,D,Autumn,7417.0
19.0,89185.0,3.0,2.9263468745959016,34.95,Urban,A,Summer,6799.72
20.0,30000.0,8.0,3.443719547960238,26.88,Suburban,A,Spring,6037.59
21.0,53363.0,8.0,3.606343158660538,21.18,Urban,B,Spring,6818.49
42.0,34887.0,8.0,3.956367731582443,42.69,Urban,B,Winter,7490.54
18.0,31760.0,11.0,3.4443323416744547,39.07,Urban,B,Winter,7342.64
31.0,78242.0,6.0,2.480166282821024,38.3,Suburban,B,Winter,6873.31
42.0,48551.0,10.0,4.347470925768834,26.78,Urban,D,Summer,6249.7
40.0,55749.0,9.0,3.687078262281854,20.0,Suburban,D,Summer,5490.99
30.0,42837.0,7.0,2.9907574587120114,26.71,Rural,D,Winter,5464.19
37.0,72048.0,8.0,3.2366436006183847,11.35,Rural,D,Spring,4857.95
36.0,84051.0,13.0,4.643046967586429,5.2,Suburban,D,Autumn,4284.72
32.0,177217.0,6.0,3.6786577711797785,13.57,Urban,B,Winter,6080.32
32.0,54694.0,8.0,3.926061145354795,19.95,Rural,A,Winter,5533.72
62.0,30000.0,8.0,4.429570693081414,40.49,Urban,A,Autumn,6897.35
45.0,46539.0,9.0,3.842091223950728,,Suburban,C,Winter,6038.39
65.0,91448.0,3.0,4.741833592453222,33.51,Urban,D,Spring,6546.68
29.0,40688.0,10.0,3.762115115800942,20.13,Urban,D,Autumn,5566.2
34.0,30000.0,9.0,3.257744104477949,65.23,Urban,D,Summer,7558.3
19.0,41113.0,11.0,3.1596375746979253,,Rural,B,Summer,7317.16
25.0,45859.0,5.0,3.3016173112324374,17.14,Rural,D,Spring,5288.56
58.0,34845.0,6.0,3.9523295017500244,20.2,Rural,B,Winter,6286.39
29.0,66752.0,6.0,3.4467428182562383,27.55,Suburban,A,Summer,6197.84
58.0,57555.0,,3.500069778146128,16.09,Urban,C,Summer,7350.63
20.0,88863.0,10.0,3.750631706805275,28.42,Suburban,C,Autumn,7532.19
22.0,47910.0,8.0,4.384671380345209,32.66,Rural,C,Autumn,7915.24
31.0,79145.0,10.0,3.8996188028837375,30.03,Rural,D,Summer,6170.73
34.0,46811.0,9.0,2.226509331435709,36.0,Rural,B,Summer,7247.23
46.0,34037.0,9.0,3.1211786574914884,22.33,Suburban,A,Summer,5828.16
40.0,45638.0,12.0,4.250282457898628,55.17,Urban,D,Winter,6947.29
30.0,30000.0,12.0,3.322273804403887,19.97,Urban,A,Autumn,5793.94
33.0,146401.0,9.0,5.0,20.39,Suburban,B,Winter,6419.34
31.0,64296.0,8.0,,9.3,Suburban,A,Spring,4969.97
24.0,40227.0,6.0,4.216756743381959,51.51,Urban,B,Autumn,8051.84
24.0,49572.0,10.0,3.9314360616654067,13.63,Rural,A,Winter,5179.67
47.0,30000.0,10.0,,63.97,Suburban,D,Summer,7217.19
18.0,122661.0,10.0,2.9935704309270967,64.6,Urban,D,Winter,7170.29
54.0,116807.0,9.0,3.5085377315173605,35.78,Rural,C,Autumn,7868.61
31.0,63182.0,4.0,4.147583354479549,42.24,Urban,B,Summer,7977.28
26.0,70244.0,8.0,4.2020025269836125,46.61,Suburban,C,Spring,8472.99
44.0,31766.0,10.0,4.054339913169417,32.03,Rural,B,Summer,7284.04
53.0,32942.0,7.0,3.9573287462828817,74.04,Suburban,A,Summer,7897.0
48.0,30000.0,2.0,4.425553873125478,63.04,Rural,D,Spring,7298.76
41.0,55241.0,10.0,3.8312845114268548,12.69,Rural,D,Autumn,4877.66
48.0,101775.0,6.0,3.7544349642887624,3.63,Rural,D,Summer,4314.78
18.0,49434.0,5.0,4.959304629611216,32.31,Suburban,B,Spring,7307.64
29.0,71243.0,8.0,4.560787155287809,40.49,Rural,A,Spring,6894.65
24.0,97677.0,7.0,4.712190962883908,18.0,Rural,A,Winter,5594.87
50.0,30000.0,8.0,3.8915764661540093,29.14,Urban,C,Spring,7933.71
30.0,150660.0,5.0,3.8598585161634533,52.5,Urban,D,Winter,6863.17
45.0,106794.0,14.0,4.372498196516553,2.24,Rural,A,Summer,4514.87
41.0,77416.0,16.0,3.185131400466486,67.24,Rural,A,Autumn,7421.27
25.0,95039.0,3.0,4.361880992567252,11.91,Suburban,B,Winter,5789.73
28.0,97298.0,9.0,4.048056135402739,15.2,Suburban,D,Autumn,5040.2
51.0,69308.0,9.0,3.721276288859614,3.57,Rural,C,Autumn,5818.43
26.0,122289.0,9.0,4.309495768628039,38.51,Suburban,C,Winter,7915.77
36.0,47747.0,9.0,3.473710158686647,,Suburban,B,Summer,6888.33
26.0,75426.0,12.0,3.1177891358013596,27.53,Rural,A,Autumn,5986.54
31.0,115939.0,6.0,3.9437888511287262,36.32,Rural,B,Winter,7094.32
34.0,30000.0,6.0,3.6333378163861196,16.06,Suburban,A,Winter,5146.19
26.0,74532.0,9.0,3.5318908145443766,9.78,Suburban,A,Winter,4731.09
23.0,86017.0,12.0,2.914720187907834,25.68,Urban,A,Spring,6213.73
38.0,30000.0,9.0,3.2530636069347105,25.84,Rural,A,Autumn,5858.54
25.0,68934.0,15.0,4.0910532990801425,32.37,Urban,B,Autumn,7297.96
25.0,40261.0,5.0,3.7609544275815234,,Urban,A,Winter,5212.8
24.0,73014.0,5.0,3.1847122957864955,48.05,Urban,B,Winter,7655.16
34.0,57097.0,4.0,3.7931874650754085,36.79,Rural,A,Spring,6590.02
46.0,37303.0,6.0,4.342302823260069,59.66,Suburban,B,Winter,7846.11
53.0,104280.0,7.0,2.9845488375261207,35.78,Rural,C,Spring,7928.01
26.0,48573.0,15.0,3.7527252513303027,33.62,Suburban,C,Winter,7599.44
61.0,68527.0,8.0,3.8055139424802094,6.55,Urban,D,Autumn,4594.19
23.0,115500.0,7.0,3.8298661630542576,40.88,Rural,A,Summer,6955.3
48.0,37860.0,7.0,3.693556458969735,76.74,Urban,B,Summer,8984.63
26.0,60116.0,6.0,4.218256604576202,34.94,Rural,D,Autumn,6175.55
25.0,46739.0,11.0,5.0,57.78,Rural,B,Spring,8357.17
26.0,52256.0,,3.5801910554189105,49.05,Suburban,D,Spring,6658.0
34.0,175965.0,6.0,2.678275912924431,54.97,Urban,C,Spring,8864.27
42.0,75236.0,9.0,5.0,,Rural,C,Spring,7666.94
43.0,70038.0,4.0,4.251303866703367,25.71,Urban,C,Autumn,7700.24
24.0,77811.0,8.0,4.003450058037342,26.68,Rural,A,Autumn,6072.66
23.0,74245.0,6.0,4.267351053158573,65.74,Suburban,A,Winter,7359.88
24.0,30000.0,2.0,3.6540592670263914,37.42,Urban,C,Winter,8043.82
34.0,188788.0,7.0,3.667521343093793,29.26,Rural,C,Winter,7495.85
32.0,30000.0,6.0,4.668642637571714,63.74,Rural,D,Spring,7397.41
24.0,142386.0,7.0,4.675268292324634,36.81,Rural,A,Summer,6943.23
38.0,81553.0,11.0,3.3347125889650506,,Urban,D,Autumn,5593.62
62.0,65538.0,6.0,4.419374081668296,56.08,Urban,D,Summer,7457.74
29.0,51393.0,3.0,3.7584961169381055,39.75,Rural,C,Winter,7944.37
30.0,200000.0,15.0,3.660951338727802,,Suburban,D,Summer,5625.96
42.0,81003.0,13.0,3.9650133000146197,27.26,Urban,A,Spring,6377.91
28.0,60406.0,8.0,3.7236698952550977,37.01,Urban,C,Winter,8035.31
43.0,45815.0,4.0,4.175699394133021,31.64,Suburban,C,Summer,7940.8
26.0,43149.0,6.0,4.598673383729911,4.38,Rural,A,Summer,4901.92
57.0,61409.0,5.0,4.637150354115674,15.63,Urban,A,Autumn,5723.36
39.0,37598.0,15.0,2.7914086364691406,26.99,Rural,B,Autumn,6605.55
28.0,84105.0,11.0,3.055356716911443,22.5,Rural,A,Summer,5998.15
28.0,43355.0,8.0,3.559800186928177,32.82,Suburban,A,Winter,6028.08
29.0,98961.0,8.0,4.027320538935599,39.57,Urban,A,Winter,6690.47
51.0,97860.0,12.0,3.6610529039139275,20.46,Suburban,D,Winter,5097.59
20.0,58237.0,10.0,3.7718020609090166,45.61,Suburban,A,Spring,6887.61
27.0,80030.0,8.0,3.513328745636333,44.74,Rural,D,Winter,6324.14
28.0,82058.0,4.0,3.1588473327204514,18.7,Rural,B,Summer,6548.7
35.0,30000.0,9.0,3.4915444350399287,46.55,Rural,C,Winter,8136.8
32.0,142322.0,5.0,3.725387879578581,34.56,Urban,D,Winter,6145.22
18.0,52687.0,9.0,3.536673871917445,17.49,Rural,D,Autumn,5219.23
30.0,84778.0,7.0,2.511453619005105,19.16,Rural,C,Winter,6822.6
34.0,85975.0,7.0,3.9185945574058243,36.87,Suburban,D,Winter,5937.72
27.0,30000.0,9.0,3.757096172910318,10.15,Urban,A,Winter,5080.83
43.0,43111.0,10.0,4.238095534027238,38.95,Suburban,C,Winter,7836.38
46.0,91143.0,7.0,3.5791022058343813,40.09,Urban,D,Autumn,6427.87
34.0,61767.0,8.0,3.0948483006060625,45.29,Suburban,C,Spring,8226.33
38.0,84498.0,8.0,3.532483746407289,3.12,Suburban,C,Summer,5930.79
18.0,62704.0,2.0,2.78373224016207,23.97,Urban,A,Winter,5844.38
30.0,110712.0,7.0,4.149006159511047,31.03,Suburban,B,Winter,6796.88
47.0,63387.0,12.0,3.838807712051276,57.71,Suburban,A,Winter,6959.59
30.0,122033.0,3.0,3.8114538687913453,28.0,Rural,A,Autumn,6094.72
26.0,36680.0,10.0,3.499076614847417,31.57,Urban,D,Summer,6387.05
62.0,56172.0,8.0,3.973163341744711,46.01,Rural,C,Winter,8212.26
57.0,44502.0,12.0,2.7239345800576373,43.02,Rural,B,Winter,7147.29
41.0,72716.0,5.0,3.2890570617024912,33.17,Suburban,B,Spring,6998.57
49.0,52087.0,7.0,4.030732409357436,,Urban,B,Summer,7033.37
18.0,53383.0,11.0,4.88852943646433,32.51,Rural,C,Summer,8284.12
26.0,42092.0,8.0,4.372705382370247,51.45,Suburban,C,Winter,8394.73
29.0,47555.0,3.0,3.6924037423579787,21.48,Rural,B,Winter,6341.8
32.0,59567.0,5.0,3.798859819274797,37.74,Urban,A,Autumn,6699.2
29.0,30000.0,9.0,4.4161555559066565,73.55,Urban,C,Spring,9668.27
18.0,30000.0,10.0,2.226969225815027,29.88,Suburban,A,Winter,5764.83
40.0,61671.0,16.0,3.10258952716797,16.88,Rural,B,Spring,6243.6
42.0,30000.0,5.0,3.834870330008134,31.52,Rural,D,Summer,6179.83
54.0,54362.0,8.0,3.0196432552172525,23.53,Suburban,A,Autumn,5611.61
26.0,49584.0,13.0,3.250974778168245,27.11,Suburban,A,Spring,6015.53
25.0,78513.0,3.0,3.3939046423891215,62.46,Rural,A,Spring,7493.09
18.0,42787.0,4.0,3.4172235790195216,10.68,Urban,C,Summer,7019.81
31.0,131237.0,6.0,,53.69,Urban,A,Winter,7352.93
46.0,91499.0,9.0,3.143278273877029,42.84,Suburban,B,Autumn,7223.39
28.0,30000.0,9.0,3.848994828790624,31.11,Suburban,B,Spring,7022.02
61.0,51939.0,6.0,3.6813884619265567,20.59,Suburban,A,Spring,5704.44
32.0,128488.0,6.0,3.144949767737677,33.92,Suburban,C,Autumn,7667.12
37.0,42243.0,10.0,4.050474649770044,53.9,Suburban,B,Spring,7905.44
19.0,58311.0,6.0,3.896211912931296,34.79,Suburban,D,Summer,6316.99
38.0,120821.0,8.0,2.8741846510701596,18.44,Suburban,B,Autumn,6089.41
18.0,45693.0,7.0,3.0667527609657275,53.76,Rural,C,Summer,8807.05
43.0,104976.0,6.0,3.3077215091647805,36.53,Urban,C,Summer,8339.74
44.0,37987.0,6.0,5.0,63.06,Suburban,B,Winter,8079.19
51.0,30000.0,14.0,3.9655484776162417,14.67,Rural,C,Spring,6965.91
23.0,110665.0,3.0,3.815180270553009,15.78,Urban,A,Autumn,5654.75
37.0,74561.0,5.0,3.1587855247509857,38.35,Suburban,D,Spring,6162.67
42.0,77056.0,11.0,3.65209096234584,10.01,Urban,C,Spring,6793.58
40.0,34666.0,15.0,3.964758785686396,55.52,Urban,D,Spring,7180.94
25.0,36074.0,11.0,4.362136313845546,26.83,Rural,B,Autumn,6884.74
18.0,106427.0,14.0,4.2676139498974415,21.47,Rural,D,Summer,5850.39
39.0,67616.0,7.0,3.171313494163166,34.72,Suburban,C,Summer,7937.29
